t,x,y
0.067000,36.682766,17.678272
0.068000,35.717051,17.732346
0.069000,36.030609,18.080900
0.070000,36.385572,17.703408
0.071000,36.630911,16.935429
0.072000,36.755362,16.607360
0.073000,36.775687,16.394754
0.074000,37.050668,16.164946
0.075000,37.277665,16.337372
0.076000,37.389066,15.691010
0.077000,37.477598,15.803772
0.078000,37.729055,15.901258
0.079000,37.495490,16.145690
0.080000,37.351888,16.559918
0.081000,37.602734,16.010757
0.082000,38.057824,15.587077
0.083000,38.146944,15.618349
0.084000,37.829133,15.900704
0.085000,38.075249,15.482201
0.086000,37.905310,14.606517
0.087000,38.171643,15.061896
0.088000,38.454319,15.188841
0.089000,37.501763,14.977785
0.090000,36.853184,15.464178
0.091000,36.175862,15.555896
0.092000,36.277649,15.570904
0.093000,36.159914,15.020092
0.094000,36.499144,15.151303
0.095000,36.147454,15.639831
0.096000,36.133615,16.271291
0.097000,36.506958,15.880725
0.098000,36.196626,15.924981
0.099000,36.092846,16.260407
0.100000,35.961274,15.902950
0.101000,36.392088,15.462330
0.102000,36.562817,15.765282
0.103000,36.136627,16.144901
0.104000,36.634486,15.852192
0.105000,36.861348,15.843840
0.106000,36.538318,15.619263
0.107000,36.994497,16.127756
0.108000,36.492437,16.155282
0.109000,35.668262,16.115083
0.110000,35.835527,16.032360
0.111000,35.768145,26.109876
0.112000,35.229102,25.814227
0.113000,36.074892,26.478423
0.114000,35.417804,26.342932
0.115000,35.797291,26.467309
0.116000,36.097817,26.469605
0.117000,35.758318,26.340046
0.118000,35.487819,26.399431
0.119000,35.869537,27.331525
0.120000,35.998972,27.339552
0.121000,35.969510,26.943433
0.122000,36.297927,27.113674
0.123000,35.460581,27.634393
0.124000,35.338236,27.932540
0.125000,35.138758,27.812828
0.126000,34.523543,27.727593
0.127000,34.848438,28.041469
0.128000,34.892947,27.844755
0.129000,34.867434,27.664497
0.130000,34.598906,28.041220
0.131000,34.718489,28.024995
0.132000,34.577203,27.864680
0.133000,34.531458,27.687938
0.134000,34.362726,27.511533
0.135000,34.518002,28.128085
0.136000,34.303138,28.054989
0.137000,34.383636,28.188372
0.138000,34.087594,28.641410
0.139000,34.553275,29.019940
0.140000,34.885709,28.677054
0.141000,34.406770,28.911450
0.142000,34.157317,29.053907
0.143000,34.647926,28.978048
0.144000,35.020979,30.103455
0.145000,34.538035,31.078727
0.146000,34.809122,30.651929
0.147000,34.420416,30.578730
0.148000,35.291738,30.821786
0.149000,35.283393,31.032786
0.150000,35.323079,32.507091
0.151000,35.731788,31.967803
0.152000,35.964239,31.279377
0.153000,36.181738,31.639229
0.154000,36.861236,31.511301
0.155000,36.197664,31.549068
0.156000,36.693391,32.163350
0.157000,37.117706,32.070768
0.158000,37.531410,32.316064
0.159000,37.457626,32.506852
0.160000,37.759051,33.301622
0.161000,37.612111,33.731966
0.162000,37.835231,33.459057
0.163000,37.434030,33.832234
0.164000,37.605460,33.823120
0.165000,37.176812,33.417926
0.166000,37.390405,33.094361
0.167000,37.650690,33.057423
0.168000,37.292378,33.552031
0.169000,36.706283,33.284532
0.170000,37.049618,33.460765
0.171000,36.909619,33.679175
0.172000,37.166984,33.918749
0.173000,36.753585,33.494625
0.174000,36.572106,32.753350
0.175000,36.280726,32.574112
0.176000,36.381713,32.836961
0.177000,36.374684,33.397613
0.178000,36.503696,32.806386
0.179000,36.504646,33.203301
0.180000,36.578176,33.262452
0.181000,36.119588,32.741088
0.182000,35.739384,33.162418
0.183000,35.153299,32.712170
0.184000,35.219666,32.662965
0.185000,35.192547,33.099614
0.186000,34.950684,32.822495
0.187000,35.193448,32.736270
0.188000,35.262618,32.826048
0.189000,35.166579,31.708607
0.190000,35.207458,32.112788
0.191000,35.222673,31.636895
0.192000,34.906663,31.776556
0.193000,35.442535,32.184202
0.194000,35.201066,32.284295
0.195000,35.056522,31.403854
0.196000,34.827631,31.496084
0.197000,34.830317,30.730266
0.198000,35.149394,30.553347
0.199000,35.077166,30.185651
0.200000,34.806450,29.966967
0.201000,33.142388,29.451599
0.202000,33.016065,29.077996
0.203000,32.696593,29.002896
0.204000,32.225016,29.079245
0.205000,32.116479,28.897320
0.206000,32.689448,28.974442
0.207000,32.745848,29.242161
0.208000,32.671354,28.784229
0.209000,32.377902,28.960288
0.210000,32.947712,28.958994
0.211000,33.384880,28.699255
0.212000,33.438599,28.503678
0.213000,33.495234,28.714512
0.214000,33.615419,28.503311
0.215000,33.763363,28.482196
0.216000,34.503177,28.495564
0.217000,35.309803,28.677912
0.218000,35.359428,28.132178
0.219000,35.498292,28.193996
0.220000,35.531576,28.347619
0.221000,35.879009,28.315048
0.222000,36.138835,28.678363
0.223000,36.564466,28.280684
0.224000,36.714506,27.828315
0.225000,37.688913,28.355209
0.226000,38.204351,28.218262
0.227000,38.266815,28.465558
0.228000,38.302818,28.822720
0.229000,38.813068,28.932937
0.230000,38.469426,28.754312
0.231000,39.247708,28.818890
0.232000,39.313048,29.163747
0.233000,39.155618,29.396205
0.234000,38.858980,29.390363
0.235000,38.888013,29.383817
0.236000,39.108051,29.877856
0.237000,39.068140,29.345370
0.238000,38.824458,28.320725
0.239000,39.158308,28.396965
0.240000,39.103841,27.936187
0.241000,39.282714,28.515943
0.242000,39.841851,28.056191
0.243000,39.992988,28.606634
0.244000,40.095008,28.707903
0.245000,39.976123,29.465935
0.246000,40.015757,29.787777
0.247000,40.334512,29.961951
0.248000,40.388913,29.375728
0.249000,40.738782,29.620653
0.250000,41.581709,31.000102
0.251000,41.908646,31.273358
0.252000,42.387845,31.805195
0.253000,42.231482,30.837959
0.254000,42.076390,30.337995
0.255000,41.836491,29.144259
0.256000,40.958666,29.298171
0.257000,42.123177,28.852315
0.258000,41.990268,28.880829
0.259000,42.225820,28.401233
0.260000,41.598248,28.326025
0.261000,41.537906,28.055046
0.262000,41.895919,27.998039
0.263000,42.243556,28.194109
0.264000,42.673937,28.510683
0.265000,43.004953,28.221519
0.266000,42.756780,28.211737
0.267000,42.999401,28.430401
0.268000,42.628473,28.122786
0.269000,42.653629,28.567087
0.270000,42.541861,28.791777
0.271000,42.316063,29.161260
0.272000,42.368291,28.686606
0.273000,42.138192,29.208849
0.274000,41.265841,29.330010
0.275000,41.325472,29.065752
0.276000,41.693155,29.897740
0.277000,42.160180,30.140300
0.278000,42.250380,29.887572
0.279000,42.667524,29.829514
0.280000,42.395611,30.364883
0.281000,41.781585,30.704168
0.282000,42.162627,30.132626
0.283000,44.467407,29.566323
0.284000,44.697742,29.565419
0.285000,44.643768,30.240607
0.286000,44.530056,30.875871
0.287000,44.270564,30.722345
0.288000,44.414920,30.174918
0.289000,44.160413,30.171894
0.290000,43.375026,30.238260
0.291000,43.784196,30.087666
0.292000,42.971456,30.039773
0.293000,43.354334,29.733211
0.294000,43.677179,29.885597
0.295000,43.789205,29.867690
0.296000,44.424735,30.299835
0.297000,44.309929,30.625689
0.298000,43.167553,31.071612
0.299000,42.934780,31.122782
0.300000,42.780670,31.003579
0.301000,43.155038,31.277277
0.302000,43.493626,31.410017
0.303000,43.495640,31.159201
0.304000,43.567878,30.312379
0.305000,44.250954,30.499418
0.306000,44.228762,30.226274
0.307000,43.928133,30.287194
0.308000,44.095326,29.577139
0.309000,44.454667,30.156131
0.310000,44.241464,29.943594
0.311000,43.836332,29.933285
0.312000,43.690954,30.320231
0.313000,43.795869,30.043948
0.314000,44.251750,30.661343
0.315000,44.140781,30.746968
0.316000,44.936542,30.966270
0.317000,44.911598,30.883492
0.318000,44.601171,30.433746
0.319000,44.577505,30.996559
0.320000,44.039877,30.638802
0.321000,44.442670,30.819215
0.322000,44.165582,30.522482
0.323000,43.729729,30.060004
0.324000,43.750794,30.873652
0.325000,43.902844,31.004222
0.326000,44.652276,30.723291
0.327000,44.362318,31.184454
0.328000,44.161014,31.037348
0.329000,44.290258,31.497040
0.330000,44.196777,31.486890
0.331000,44.497069,31.574033
0.332000,44.762430,31.915177
0.333000,44.600802,31.913934
0.334000,44.869281,31.553451
0.335000,44.815571,31.575983
0.336000,44.861891,32.366478
0.337000,44.788484,32.303709
0.338000,45.023898,32.073302
0.339000,45.124321,32.071890
0.340000,45.144098,32.191879
0.341000,45.291868,31.775207
0.342000,44.921986,31.812065
0.343000,44.279099,33.116047
0.344000,44.663819,32.881456
0.345000,45.495781,33.582744
0.346000,45.755640,33.582639
0.347000,45.945188,33.279532
0.348000,45.878294,33.569908
0.349000,45.802841,32.913772
0.350000,45.690209,30.722767
0.351000,46.226315,30.566714
0.352000,46.169197,30.224367
0.353000,46.089287,30.451961
0.354000,46.165915,30.607719
0.355000,46.073313,30.411525
0.356000,46.094889,30.371624
0.357000,45.958028,30.341159
0.358000,46.280837,30.211820
0.359000,45.971507,30.617561
0.360000,46.189016,30.715517
0.361000,46.407447,30.743698
0.362000,46.510499,30.436750
0.363000,46.332416,29.500342
0.364000,46.256702,28.298264
0.365000,46.754415,28.043202
0.366000,47.237921,28.204110
0.367000,47.063913,28.897336
0.368000,46.741512,29.283366
0.369000,46.481620,28.861837
0.370000,46.155048,29.389075
0.371000,46.288420,29.561490
0.372000,46.410756,29.582535
0.373000,46.322115,29.421291
0.374000,46.076881,28.577099
0.375000,46.794131,27.678189
0.376000,47.295719,28.749892
0.377000,47.482216,29.012912
0.378000,48.355449,29.551080
0.379000,48.642103,28.961534
0.380000,49.132849,29.752023
0.381000,49.299675,30.668559
0.382000,49.744534,30.370484
0.383000,50.114883,30.280683
0.384000,50.284668,30.291784
0.385000,50.642833,30.146711
0.386000,50.414208,30.223067
0.387000,50.234277,29.765010
0.388000,50.317564,28.630862
0.389000,50.283909,28.152260
0.390000,49.512039,28.094412
0.391000,49.843405,27.660383
0.392000,50.379345,27.574821
0.393000,50.479745,27.657411
0.394000,50.613894,27.709992
0.395000,51.010497,27.722232
0.396000,50.877264,32.223912
0.397000,50.464170,32.979641
0.398000,50.716322,32.877020
0.399000,50.288772,32.807866
0.400000,50.267258,32.367258
0.401000,50.477927,32.473791
0.402000,50.336118,32.604484
0.403000,50.711726,33.006761
0.404000,49.617576,33.725448
0.405000,49.975798,33.710743
0.406000,50.141219,33.547004
0.407000,50.155681,34.073170
0.408000,50.013939,34.030744
0.409000,49.737388,33.761778
0.410000,49.840223,33.895096
0.411000,49.985741,33.804402
0.412000,49.734105,33.144429
0.413000,50.436181,33.161292
0.414000,50.884014,33.455153
0.415000,51.224898,33.236332
0.416000,51.452502,32.927127
0.417000,50.853997,33.081446
0.418000,50.960750,32.768295
0.419000,50.974679,33.191862
0.420000,51.176678,33.384404
0.421000,50.869414,33.056239
0.422000,51.074082,32.820326
0.423000,51.275918,32.579224
0.424000,51.545076,32.603383
0.425000,51.602814,33.207005
0.426000,51.807650,33.095329
0.427000,51.352322,32.901204
0.428000,51.325700,32.769485
0.429000,51.619387,32.433180
0.430000,51.888859,32.608424
0.431000,52.281745,32.744118
0.432000,51.741616,32.689181
0.433000,51.908866,32.445107
0.434000,51.442513,32.208333
0.435000,51.424719,32.147771
0.436000,51.214898,32.232822
0.437000,51.419823,32.455045
0.438000,51.432684,31.904648
0.439000,51.696068,30.951825
0.440000,51.261799,30.865185
0.441000,52.102616,30.882535
0.442000,52.135307,31.230691
0.443000,51.834183,31.340635
0.444000,52.182567,31.645775
0.445000,52.334676,31.862384
0.446000,52.712247,32.559548
0.447000,52.466429,32.802207
0.448000,52.780616,32.618827
0.449000,53.301259,32.763792
0.450000,53.193158,32.560930
0.451000,52.926221,32.218069
0.452000,52.487105,31.697699
0.453000,52.104579,30.987712
0.454000,51.589014,31.244814
0.455000,51.229149,31.821880
0.456000,51.352796,32.597184
0.457000,51.073532,32.717881
0.458000,50.980069,32.619549
0.459000,51.209858,32.432155
0.460000,51.471504,32.384986
0.461000,51.161139,32.046742
0.462000,51.574972,32.049681
0.463000,52.391436,32.154579
0.464000,52.422062,32.211334
0.465000,52.242015,32.477842
0.466000,54.002212,32.557502
0.467000,54.113363,32.594556
0.468000,53.567133,32.594061
0.469000,53.887943,32.110642
0.470000,53.792827,32.262453
0.471000,53.479597,31.828210
0.472000,53.192395,31.966374
0.473000,52.960051,31.800484
0.474000,53.048971,31.936229
0.475000,53.610032,31.809655
0.476000,53.026231,31.501349
0.477000,53.144840,31.701621
0.478000,52.718202,31.831618
0.479000,52.238240,31.318204
0.480000,52.179754,31.396606
0.481000,52.615544,31.241087
0.482000,51.647220,31.054502
0.483000,51.442465,30.824293
0.484000,51.236889,30.346030
0.485000,51.358056,30.606742
0.486000,51.134902,30.754948
0.487000,50.928999,30.585324
0.488000,50.318666,30.442144
0.489000,49.897035,30.082650
0.490000,50.056103,29.616023
0.491000,49.746763,29.607557
0.492000,49.411195,29.635856
0.493000,48.990964,30.029794
0.494000,49.148415,30.440896
0.495000,50.495694,30.000519
0.496000,50.925528,30.358369
0.497000,50.344192,30.706058
0.498000,50.892225,31.043480
0.499000,51.027490,31.594593
0.500000,51.123141,30.611807
0.501000,50.914917,30.836637
0.502000,50.611973,31.349802
0.503000,50.803620,31.068295
0.504000,50.767715,30.879944
0.505000,51.274543,31.301111
0.506000,51.745220,31.306151
0.507000,51.632582,31.264955
0.508000,51.869656,31.581052
0.509000,51.492391,31.860116
0.510000,51.221331,31.573397
0.511000,51.272917,31.358376
0.512000,51.010912,31.769042
0.513000,51.915296,32.275743
0.514000,52.098893,31.702864
0.515000,52.263801,31.154526
0.516000,52.941139,31.521186
0.517000,52.295959,31.566242
0.518000,52.348380,31.000524
0.519000,51.666599,30.830949
0.520000,51.566887,30.641199
0.521000,51.560176,30.978963
0.522000,51.192904,30.767768
0.523000,51.437663,30.679991
0.524000,51.342653,31.101780
0.525000,51.391750,31.181032
0.526000,51.582135,31.224600
0.527000,51.426371,31.143685
0.528000,51.603548,30.614377
0.529000,51.716403,30.587014
0.530000,51.463052,30.632051
0.531000,51.848769,30.715659
0.532000,51.998137,31.260053
0.533000,51.994875,30.855823
0.534000,51.552358,31.564297
0.535000,51.254479,31.133069
0.536000,51.291650,31.501366
0.537000,51.440279,31.700653
0.538000,51.509191,31.843143
0.539000,51.702474,31.112288
0.540000,51.466788,31.114418
0.541000,51.069782,31.375116
0.542000,50.550325,31.190916
0.543000,49.738623,30.569956
0.544000,50.003965,30.381614
0.545000,50.339213,30.578845
0.546000,49.916929,30.091622
0.547000,49.323964,29.906048
0.548000,49.168314,29.457464
0.549000,48.705334,29.811716
0.550000,48.729264,29.135115
0.551000,49.011482,29.507841
0.552000,48.739849,28.403241
0.553000,48.577137,28.586585
0.554000,48.697268,28.032738
0.555000,48.793324,27.437888
0.556000,48.829899,27.014015
0.557000,48.808527,27.280818
0.558000,49.929544,27.696834
0.559000,49.937700,27.557153
0.560000,49.467106,27.880890
0.561000,49.947967,27.743550
0.562000,49.881921,27.770807
0.563000,49.951288,27.633475
0.564000,50.144175,27.483158
0.565000,50.403394,27.358471
0.566000,50.694415,25.907722
0.567000,50.216158,25.620208
0.568000,50.436489,25.938394
0.569000,50.644489,25.803177
0.570000,50.717417,26.369185
0.571000,51.116742,26.400704
0.572000,50.745471,26.360005
0.573000,50.347084,25.703806
0.574000,50.826476,26.262501
0.575000,51.238703,26.447089
0.576000,51.097642,27.117088
0.577000,51.185927,27.666198
0.578000,50.823161,27.630762
0.579000,51.185741,27.544140
0.580000,52.001419,27.290304
0.581000,51.576039,26.905111
0.582000,51.686357,26.603843
0.583000,51.258110,26.809395
0.584000,51.436497,26.813578
0.585000,51.892230,26.609735
0.586000,50.854054,26.734470
0.587000,50.850669,28.318687
0.588000,51.096388,27.937329
0.589000,51.330887,28.558582
0.590000,50.919774,29.110561
0.591000,50.672847,28.629961
0.592000,51.012885,27.670191
0.593000,51.146581,27.853403
0.594000,51.075539,28.056319
0.595000,51.101038,28.483382
0.596000,51.542306,28.876206
0.597000,51.169429,28.854616
0.598000,51.413894,28.448827
0.599000,51.569168,28.552685
0.600000,51.643146,28.646771
0.601000,51.313678,28.771804
0.602000,51.403694,28.839989
0.603000,51.650283,28.863271
0.604000,51.787558,28.476390
0.605000,52.016410,28.537018
0.606000,52.814181,28.691938
0.607000,52.795830,29.013833
0.608000,52.048819,28.790268
0.609000,52.131138,29.132562
0.610000,53.217252,29.537978
0.611000,53.390981,29.349891
0.612000,53.084662,29.171490
0.613000,52.669962,29.031753
0.614000,53.063173,28.800072
0.615000,53.468325,28.932550
0.616000,53.492448,28.669301
0.617000,54.248596,28.286739
0.618000,54.501267,28.435074
0.619000,54.603689,28.079369
0.620000,54.581940,28.383799
0.621000,54.622227,28.770562
0.622000,54.423086,28.874729
0.623000,54.641328,28.638437
0.624000,54.567011,29.148384
0.625000,54.706594,28.511731
0.626000,54.728436,28.613282
0.627000,54.642546,28.125307
0.628000,54.851020,27.997764
0.629000,54.226103,28.144782
0.630000,54.130262,28.007094
0.631000,53.878348,27.486531
0.632000,54.204610,26.436680
0.633000,52.840616,26.549508
0.634000,52.874513,26.434107
0.635000,52.745311,26.720007
0.636000,52.961376,26.794074
0.637000,53.151968,26.237321
0.638000,53.237890,26.612245
0.639000,53.207769,26.533444
0.640000,54.173999,26.489755
0.641000,54.310821,26.793627
0.642000,54.049798,26.387459
0.643000,53.573673,26.395031
0.644000,52.784137,26.453474
0.645000,52.692076,26.243271
0.646000,52.690665,26.569451
0.647000,52.726783,26.698441
0.648000,53.375858,26.139775
0.649000,53.094415,26.608997
0.650000,53.350036,27.181458
0.651000,53.139500,27.187187
0.652000,53.453669,26.988052
0.653000,52.996660,26.579228
0.654000,53.080980,26.122078
0.655000,53.330752,25.780053
0.656000,53.447623,25.358443
0.657000,53.480485,25.078359
0.658000,53.371958,24.612566
0.659000,53.577028,24.651739
0.660000,53.759050,24.501276
0.661000,53.526799,24.459886
0.662000,54.313846,24.655556
0.663000,54.650816,24.609050
0.664000,54.020562,24.746719
0.665000,54.074980,24.664833
0.666000,53.244895,24.353015
0.667000,53.109208,24.972916
0.668000,53.318859,25.548904
0.669000,53.256587,25.186401
0.670000,52.872143,24.971734
0.671000,53.129063,25.426428
0.672000,52.823484,26.189545
0.673000,52.571366,27.738254
0.674000,53.031709,27.872527
0.675000,52.923287,27.770251
0.676000,53.787079,27.939451
0.677000,53.637995,28.122037
0.678000,53.570343,28.081947
0.679000,53.820603,28.312202
0.680000,54.004189,28.226704
0.681000,54.067622,27.846988
0.682000,54.576614,27.735878
0.683000,54.583164,27.085149
0.684000,54.639377,26.601982
0.685000,54.706786,26.362458
0.686000,55.050205,26.521468
0.687000,55.459283,26.417541
0.688000,55.365230,25.900622
0.689000,55.614096,26.214085
0.690000,56.198606,26.154949
0.691000,55.902637,26.168679
0.692000,55.353017,26.322842
0.693000,55.495992,26.178446
0.694000,55.410195,25.878817
0.695000,54.989358,25.619834
0.696000,54.532132,25.148883
0.697000,54.039916,25.369336
0.698000,53.683317,25.448266
0.699000,54.073289,25.451725
0.700000,53.765030,25.487514
0.701000,53.959840,25.121566
0.702000,53.945177,25.445289
0.703000,54.073757,24.499557
0.704000,54.981440,24.290205
0.705000,55.660592,23.963480
0.706000,53.289375,23.699159
0.707000,53.761958,24.043721
0.708000,53.563233,23.865024
0.709000,54.145150,23.622986
0.710000,53.973361,24.070917
0.711000,53.629892,24.563376
0.712000,53.554752,24.579797
0.713000,53.687591,24.621460
0.714000,54.034716,25.085360
0.715000,54.414757,24.769083
0.716000,54.703731,25.087664
0.717000,55.300031,24.041384
0.718000,55.451782,24.482782
0.719000,56.109206,24.965293
0.720000,55.673072,25.089981
0.721000,55.724626,24.595774
0.722000,55.721971,24.951455
0.723000,55.329374,25.383826
0.724000,55.774817,25.807428
0.725000,56.205535,25.817319
0.726000,56.187316,25.475950
0.727000,56.320732,25.971155
0.728000,56.385594,25.857324
0.729000,56.533273,25.594521
0.730000,56.712281,25.636309
0.731000,56.671654,25.462081
0.732000,56.494830,25.816759
0.733000,56.647009,25.271333
0.734000,56.587185,25.543351
0.735000,56.211471,25.336460
0.736000,55.492945,25.583452
0.737000,55.460841,25.328605
0.738000,55.261622,25.003309
0.739000,54.952562,24.639985
0.740000,54.464360,25.141832
0.741000,54.489783,25.373568
0.742000,54.029329,25.614407
0.743000,54.258564,25.637990
0.744000,53.984052,25.550269
0.745000,54.462779,25.396195
0.746000,54.015215,25.761839
0.747000,54.021362,25.910183
0.748000,53.800259,25.973147
0.749000,54.061244,26.412014
0.750000,53.341072,25.696892
0.751000,53.366506,25.576563
0.752000,53.123095,25.331108
0.753000,52.335497,25.078592
0.754000,52.452499,25.116157
0.755000,51.965782,24.690088
0.756000,51.747525,24.742912
0.757000,50.976968,25.075555
0.758000,51.809912,24.845940
0.759000,51.972738,24.669151
0.760000,52.081645,24.235239
0.761000,51.668757,24.789264
0.762000,51.427845,24.871223
0.763000,51.527767,24.435693
0.764000,51.458457,24.475626
0.765000,51.667875,24.093970
0.766000,51.650023,23.523356
0.767000,51.766010,23.412993
0.768000,51.048898,23.688600
0.769000,51.514719,23.322672
0.770000,51.246889,23.280511
0.771000,51.697927,23.367078
0.772000,50.815953,22.874720
0.773000,50.674043,22.777347
0.774000,50.624199,21.671539
0.775000,50.978234,21.524266
0.776000,50.763641,21.340492
0.777000,50.265929,21.319919
0.778000,49.951871,21.370718
0.779000,49.868174,21.311092
0.780000,50.368879,21.031928
0.781000,50.256655,21.098022
0.782000,50.509495,20.497629
0.783000,49.987963,22.217713
0.784000,50.785919,22.077960
0.785000,50.691238,22.096573
0.786000,50.707162,21.778155
0.787000,50.825843,22.717588
0.788000,50.625932,23.357309
0.789000,51.660137,23.172311
0.790000,51.715863,22.802961
0.791000,52.074292,22.843364
0.792000,52.029694,22.972564
0.793000,52.140144,22.586804
0.794000,52.242492,22.476429
0.795000,51.916275,22.613766
0.796000,52.118104,22.250275
0.797000,52.531853,21.182745
0.798000,52.783484,21.248613
0.799000,52.636491,22.015709
0.800000,52.622081,21.915948
0.801000,52.913766,22.129158
0.802000,52.461257,21.943276
0.803000,51.946878,22.057447
0.804000,51.680636,21.339533
0.805000,51.962348,20.978581
0.806000,52.593160,20.869905
0.807000,53.073462,20.308502
0.808000,52.503205,21.469072
0.809000,52.565365,20.813582
0.810000,52.098598,20.754069
0.811000,52.194279,20.721339
0.812000,52.050426,20.550337
0.813000,52.588931,20.685472
0.814000,52.915961,20.730442
0.815000,53.711074,20.558899
0.816000,54.001640,20.484223
0.817000,54.726323,20.623159
0.818000,54.879068,21.081006
0.819000,54.643042,21.184158
0.820000,54.408115,21.699886
0.821000,54.675652,21.905315
0.822000,55.231813,22.147964
0.823000,55.257609,22.597115
0.824000,55.761226,22.637401
0.825000,56.225730,22.619034
0.826000,56.013282,23.754336
0.827000,56.275205,23.858202
0.828000,56.679089,24.379475
0.829000,58.968257,25.050589
0.830000,59.306147,24.912069
0.831000,58.974696,25.143688
0.832000,59.157437,25.104506
0.833000,59.363035,24.272354
0.834000,59.173280,24.098444
0.835000,59.325064,24.554212
0.836000,59.174242,25.147022
0.837000,59.644379,24.975161
0.838000,59.353885,24.966098
0.839000,59.389844,25.393906
0.840000,59.556559,25.584341
0.841000,59.649494,25.915687
0.842000,59.573631,25.567394
0.843000,59.521574,25.574890
0.844000,59.282737,25.241913
0.845000,60.072414,24.674964
0.846000,59.374781,24.357877
0.847000,59.237924,24.844634
0.848000,59.049549,25.411879
0.849000,58.826075,24.992269
0.850000,58.606649,24.685238
0.851000,58.931328,24.890798
0.852000,58.586661,25.051165
0.853000,58.557940,24.794181
0.854000,58.689250,25.065025
0.855000,59.226893,25.200947
0.856000,59.358646,25.767601
0.857000,59.888556,26.154191
0.858000,59.104817,26.217464
0.859000,59.023680,26.288871
0.860000,59.251634,26.209502
0.861000,59.247720,26.103450
0.862000,59.338469,26.118765
0.863000,59.298843,25.947555
0.864000,59.210354,25.661453
0.865000,59.151632,25.966981
0.866000,59.425287,26.321880
0.867000,59.194604,26.246870
0.868000,59.289898,25.755125
0.869000,58.581604,26.205984
0.870000,58.529789,26.114684
0.871000,56.254909,26.191659
0.872000,56.105740,25.866326
0.873000,56.542633,26.107264
0.874000,57.077693,26.297628
0.875000,57.434929,25.850933
0.876000,57.499599,26.135425
0.877000,57.251494,26.693837
0.878000,57.094564,26.724804
0.879000,57.766257,27.445114
0.880000,57.624795,27.314545
0.881000,57.501985,27.181749
0.882000,57.457982,27.935059
0.883000,57.154489,28.555456
0.884000,57.628932,29.566942
0.885000,57.665786,29.778326
0.886000,57.825076,29.009861
0.887000,57.353444,28.747221
0.888000,58.403961,29.155613
0.889000,58.599943,28.923544
0.890000,58.385008,28.798369
0.891000,58.601847,28.820348
0.892000,58.321545,28.603765
0.893000,58.124038,28.914931
0.894000,58.166790,29.811853
0.895000,57.792445,30.667734
0.896000,57.930050,30.201999
0.897000,57.835853,29.623880
0.898000,57.712043,29.015109
0.899000,57.642299,29.103896
0.900000,57.036596,28.981608
0.901000,56.636863,28.831606
0.902000,56.814094,28.437086
0.903000,56.705174,28.504569
0.904000,57.269262,28.394805
0.905000,57.191072,27.755188
0.906000,57.232664,27.820439
0.907000,57.153534,28.232855
0.908000,57.140849,27.846923
0.909000,57.126213,29.046593
0.910000,57.136255,29.021596
0.911000,57.337164,29.089061
0.912000,57.714024,29.094291
0.913000,57.500074,29.033134
0.914000,57.859427,28.627918
0.915000,58.002563,28.105043
0.916000,58.052558,27.985664
0.917000,57.754717,27.965120
0.918000,57.575387,28.401852
0.919000,57.085412,28.807723
0.920000,56.759579,28.504778
0.921000,56.345413,28.510614
0.922000,56.829705,30.127178
0.923000,56.752357,29.674443
0.924000,56.916576,29.814016
0.925000,57.229354,29.452472
0.926000,57.228403,30.057660
0.927000,57.125497,30.597285
0.928000,56.854580,30.637888
0.929000,56.868962,30.935402
0.930000,56.608891,30.825818
0.931000,56.131093,30.793526
